Ls,month,martian_year,Centroid latitude,Centroid longitude,min_temp,max_temp,pressure,Confidence interval,Missing data,Mission subphase,storm_occurrence
344.0,3,31,35.45,-33.55,-75.0,-5.0,847.0,75.0,0,12,1
344.0,3,31,-68.75,-110.05,-75.0,-5.0,847.0,50.0,0,12,1
344.0,3,31,-76.55,-165.75,-75.0,-5.0,847.0,75.0,0,12,0
344.0,3,31,25.35,-27.65,-75.0,-5.0,847.0,75.0,0,13,1
344.0,3,31,47.55,85.75,-75.0,-5.0,847.0,75.0,0,13,1
344.0,3,31,-74.55,-157.65,-75.0,-5.0,847.0,50.0,0,13,0
345.0,3,31,49.95,103.45,-74.0,-6.0,847.0,50.0,0,13,1
345.0,3,31,34.65,177.35,-74.0,-6.0,847.0,75.0,0,13,1
345.0,3,31,-75.45,-147.95,-74.0,-6.0,847.0,50.0,0,13,0
345.0,3,31,46.85,109.45,-74.0,-6.0,847.0,50.0,0,13,1
345.0,3,31,47.85,43.25,-74.0,-6.0,847.0,75.0,0,13,1
345.0,3,31,26.55,-69.15,-74.0,-6.0,847.0,50.0,0,13,0
346.0,3,31,26.95,-60.45,-74.0,-8.0,847.0,75.0,0,13,0
346.0,3,31,28.25,-52.55,-74.0,-8.0,847.0,75.0,0,13,0
346.0,3,31,49.35,29.35,-74.0,-8.0,847.0,75.0,0,13,1
346.0,3,31,-74.05,-155.95,-74.0,-8.0,847.0,50.0,0,13,0
347.0,3,31,19.15,-48.65,-74.0,-8.0,848.0,75.0,0,13,1
347.0,3,31,42.85,-53.25,-74.0,-8.0,848.0,75.0,0,13,0
347.0,3,31,50.75,56.45,-74.0,-8.0,848.0,75.0,0,13,1
347.0,3,31,50.05,100.75,-74.0,-8.0,848.0,75.0,0,13,0
347.0,3,31,-73.85,-147.45,-74.0,-8.0,848.0,75.0,0,13,0
347.0,3,31,49.85,130.05,-74.0,-8.0,848.0,75.0,0,13,1
347.0,3,31,-72.95,-133.15,-74.0,-8.0,848.0,75.0,0,13,1
347.0,3,31,-74.75,3.35001,-74.0,-8.0,848.0,75.0,0,13,1
348.0,3,31,47.85,168.45,-74.0,-7.0,847.0,75.0,0,13,1
348.0,3,31,-66.05,-105.05,-74.0,-7.0,847.0,75.0,0,13,1
348.0,3,31,-74.65,-138.55,-74.0,-7.0,847.0,75.0,0,13,1
348.0,3,31,-78.05,13.75,-74.0,-7.0,847.0,75.0,0,13,1
348.0,3,31,50.35,44.25,-74.0,-7.0,847.0,75.0,0,13,1
348.0,3,31,-60.05,-70.15,-74.0,-7.0,847.0,75.0,0,13,1
349.0,3,31,50.55,102.35,-74.0,-3.0,848.0,75.0,0,13,1
349.0,3,31,59.45,-112.95,-74.0,-3.0,848.0,75.0,0,13,1
349.0,3,31,-60.65,-75.05,-74.0,-3.0,848.0,50.0,0,13,1
349.0,3,31,-79.25,68.75,-74.0,-3.0,848.0,75.0,0,13,1
349.0,3,31,-76.05,-154.95,-74.0,-3.0,848.0,75.0,0,13,0
349.0,3,31,53.75,-66.95,-74.0,-3.0,848.0,75.0,0,13,1
349.0,3,31,55.65,-6.34999,-74.0,-3.0,848.0,75.0,0,13,1
349.0,3,31,-76.05,-2.54999,-74.0,-3.0,848.0,100.0,0,13,1
350.0,3,31,53.45,23.15,-75.0,-5.0,849.0,75.0,0,13,1
350.0,3,31,44.95,-47.85,-75.0,-5.0,849.0,50.0,1,13,1
350.0,3,31,36.35,-177.35,-75.0,-5.0,849.0,75.0,0,13,0
350.0,3,31,-74.95,-29.25,-75.0,-5.0,849.0,75.0,0,13,1
350.0,3,31,-82.25,-128.75,-75.0,-5.0,849.0,75.0,0,13,0
350.0,3,31,-65.85,-91.25,-75.0,-5.0,849.0,50.0,0,13,0
350.0,3,31,-75.65,-151.55,-75.0,-5.0,849.0,50.0,0,13,0
350.0,3,31,-76.45,162.45,-75.0,-5.0,849.0,75.0,0,13,0
350.0,3,31,54.45,92.65,-75.0,-5.0,849.0,75.0,0,13,1
350.0,3,31,38.15,-48.95,-75.0,-5.0,849.0,75.0,0,13,1
350.0,3,31,-65.35,-80.75,-75.0,-5.0,849.0,75.0,0,13,0
350.0,3,31,-73.45,0.25,-75.0,-5.0,849.0,50.0,0,13,1
350.0,3,31,-74.35,-63.55,-75.0,-5.0,849.0,75.0,0,13,1
350.0,3,31,-75.05,-143.25,-75.0,-5.0,849.0,75.0,0,13,0
350.0,3,31,-71.05,175.25,-75.0,-5.0,849.0,100.0,0,13,1
351.0,3,31,48.75,113.25,-74.0,-6.0,852.0,50.0,0,13,1
351.0,3,31,52.35,177.35,-74.0,-6.0,852.0,75.0,0,13,1
351.0,3,31,-72.55,-115.85,-74.0,-6.0,852.0,75.0,0,13,1
351.0,3,31,-72.55,-41.75,-74.0,-6.0,852.0,50.0,0,13,1
351.0,3,31,-67.95,-165.55,-74.0,-6.0,852.0,100.0,0,13,0
351.0,3,31,36.05,176.75,-74.0,-6.0,852.0,100.0,0,13,1
351.0,3,31,57.55,-136.45,-74.0,-6.0,852.0,75.0,0,13,1
351.0,3,31,52.75,137.95,-74.0,-6.0,852.0,100.0,0,13,1
351.0,3,31,52.25,3.25,-74.0,-6.0,852.0,75.0,0,13,0
351.0,3,31,-71.45,-105.05,-74.0,-6.0,852.0,75.0,0,13,1
351.0,3,31,-59.75,-14.35,-74.0,-6.0,852.0,100.0,0,13,0
351.0,3,31,-68.45,162.95,-74.0,-6.0,852.0,100.0,0,13,0
351.0,3,31,-69.15,-32.55,-74.0,-6.0,852.0,75.0,0,13,1
351.0,3,31,55.55,-67.55,-74.0,-6.0,852.0,75.0,0,13,1
351.0,3,31,57.85,174.25,-74.0,-6.0,852.0,75.0,0,13,1
351.0,3,31,34.15,174.95,-74.0,-6.0,852.0,75.0,0,13,1
351.0,3,31,48.55,32.65,-74.0,-6.0,852.0,50.0,0,13,1
351.0,3,31,-61.65,-75.85,-74.0,-6.0,852.0,75.0,0,13,1
351.0,3,31,-63.35,-17.55,-74.0,-6.0,852.0,75.0,0,13,0
352.0,3,31,44.45,-32.15,-76.0,-8.0,852.0,75.0,0,13,1
352.0,3,31,39.15,-164.15,-76.0,-8.0,852.0,50.0,0,13,1
352.0,3,31,-58.95,-19.95,-76.0,-8.0,852.0,75.0,0,13,1
352.0,3,31,38.65,99.05,-76.0,-8.0,852.0,75.0,0,13,1
352.0,3,31,33.95,-23.25,-76.0,-8.0,852.0,75.0,0,13,1
352.0,3,31,-57.45,-23.15,-76.0,-8.0,852.0,75.0,0,13,1
352.0,3,31,-73.65,2.65001,-76.0,-8.0,852.0,100.0,0,13,0
352.0,3,31,-77.85,19.75,-76.0,-8.0,852.0,75.0,0,13,0
353.0,3,31,34.15,-12.65,-78.0,-7.0,848.0,75.0,0,13,1
353.0,3,31,24.35,90.05,-78.0,-7.0,848.0,75.0,0,13,1
353.0,3,31,-69.85,6.95001,-78.0,-7.0,848.0,75.0,0,13,1
353.0,3,31,20.95,91.55,-78.0,-7.0,848.0,50.0,0,13,1
353.0,3,31,27.15,-35.75,-78.0,-7.0,848.0,75.0,0,13,1
353.0,3,31,34.95,-178.45,-78.0,-7.0,848.0,100.0,0,13,1
353.0,3,31,-58.85,-26.85,-78.0,-7.0,848.0,100.0,0,13,0
353.0,3,31,-57.65,-22.75,-78.0,-7.0,848.0,75.0,0,13,0
354.0,3,31,33.45,-160.45,-76.0,-6.0,851.0,75.0,0,13,1
354.0,3,31,26.85,-44.75,-76.0,-6.0,851.0,50.0,0,13,1
354.0,3,31,50.65,83.95,-76.0,-6.0,851.0,75.0,0,13,1
354.0,3,31,-76.75,-147.05,-76.0,-6.0,851.0,50.0,0,13,0
354.0,3,31,24.85,-38.85,-76.0,-6.0,851.0,75.0,0,13,1
354.0,3,31,34.15,104.65,-76.0,-6.0,851.0,75.0,0,13,1
354.0,3,31,-78.35,-146.85,-76.0,-6.0,851.0,50.0,0,13,0
355.0,3,31,35.05,-60.95,-76.0,-7.0,851.0,100.0,0,13,1
355.0,3,31,-69.15,-111.85,-76.0,-7.0,851.0,100.0,0,13,0
355.0,3,31,-52.65,17.95,-76.0,-7.0,851.0,75.0,0,13,0
355.0,3,31,50.45,40.25,-76.0,-7.0,851.0,50.0,0,13,1
355.0,3,31,53.65,94.55,-76.0,-7.0,851.0,75.0,0,13,1
355.0,3,31,-68.05,-120.95,-76.0,-7.0,851.0,75.0,0,13,0
355.0,3,31,-59.75,-91.55,-76.0,-7.0,851.0,50.0,0,13,1
356.0,3,31,52.05,113.65,-77.0,-6.0,851.0,50.0,0,13,0
356.0,3,31,-61.65,-84.85,-77.0,-6.0,851.0,75.0,0,13,1
357.0,3,31,35.25,177.55,-76.0,-7.0,853.0,100.0,0,13,1
357.0,3,31,35.95,-64.35,-76.0,-7.0,853.0,75.0,0,13,1
357.0,3,31,-60.75,12.05,-76.0,-7.0,853.0,75.0,0,13,0
357.0,3,31,41.25,-160.05,-76.0,-7.0,853.0,75.0,0,13,1
357.0,3,31,51.75,103.65,-76.0,-7.0,853.0,75.0,0,13,0
358.0,3,31,-73.95,-125.75,-74.0,-8.0,850.0,75.0,0,13,1
358.0,3,31,-61.45,-78.55,-74.0,-8.0,850.0,50.0,0,13,1
358.0,3,31,-60.25,14.45,-74.0,-8.0,850.0,75.0,0,13,1
359.0,3,31,52.75,13.75,-76.0,-6.0,853.0,75.0,0,13,0
359.0,3,31,-73.55,-97.65,-76.0,-6.0,853.0,75.0,0,13,0
359.0,3,31,53.15,48.75,-76.0,-6.0,853.0,75.0,0,13,1
359.0,3,31,-71.65,-91.15,-76.0,-6.0,853.0,75.0,0,13,1
359.0,3,31,-63.05,-63.85,-76.0,-6.0,853.0,50.0,0,13,1
359.0,3,31,-74.35,-119.05,-76.0,-6.0,853.0,50.0,0,13,1
0.0,0,31,51.05,97.65,-77.0,-9.0,854.0,75.0,0,13,1
0.0,0,31,-62.55,-68.65,-77.0,-9.0,854.0,75.0,0,13,1
0.0,0,31,-69.15,18.75,-77.0,-9.0,854.0,75.0,0,13,0
0.0,0,32,53.45,147.75,-63.0,-12.0,832.0,75.0,0,14,1
0.0,0,32,-68.95,20.35,-63.0,-12.0,832.0,75.0,0,14,0
0.0,0,32,-57.05,-32.75,-63.0,-12.0,832.0,50.0,0,14,1
0.0,0,32,56.85,-12.35,-63.0,-12.0,832.0,50.0,0,14,1
0.0,0,32,-72.85,-104.35,-63.0,-12.0,832.0,75.0,0,14,1
0.0,0,32,56.75,-166.85,-63.0,-12.0,832.0,50.0,0,14,1
0.0,0,32,48.65,26.75,-63.0,-12.0,832.0,50.0,0,14,1
0.0,0,32,26.95,-32.45,-63.0,-12.0,832.0,50.0,0,14,0
0.0,0,32,52.55,43.25,-63.0,-12.0,832.0,50.0,0,14,0
0.0,0,32,-66.75,-87.25,-63.0,-12.0,832.0,75.0,0,14,1
0.0,0,32,-68.35,162.75,-63.0,-12.0,832.0,100.0,0,14,0
0.0,0,32,-53.75,-8.75,-63.0,-12.0,832.0,50.0,0,14,1
1.0,0,32,59.55,104.95,-75.0,-12.0,852.0,75.0,0,14,1
1.0,0,32,-65.05,-73.25,-75.0,-12.0,852.0,75.0,0,14,1
1.0,0,32,-56.75,19.45,-75.0,-12.0,852.0,50.0,0,14,1
1.0,0,32,53.45,116.35,-75.0,-12.0,852.0,50.0,0,14,1
1.0,0,32,-61.05,-38.75,-75.0,-12.0,852.0,50.0,0,14,1
1.0,0,32,-73.75,-99.35,-75.0,-12.0,852.0,75.0,0,14,0
2.0,0,32,45.15,121.55,-76.0,-15.0,851.0,75.0,0,14,1
2.0,0,32,-58.65,-28.85,-76.0,-15.0,851.0,50.0,0,14,1
2.0,0,32,-68.75,-85.45,-76.0,-15.0,851.0,50.0,0,14,1
2.0,0,32,45.95,134.85,-76.0,-15.0,851.0,50.0,0,14,1
2.0,0,32,35.05,-179.95,-76.0,-15.0,851.0,75.0,0,14,1
2.0,0,32,-74.55,-95.25,-76.0,-15.0,851.0,75.0,0,14,1
2.0,0,32,-57.25,-18.05,-76.0,-15.0,851.0,50.0,0,14,1
3.0,0,32,19.15,115.55,-78.0,-16.0,851.0,50.0,0,14,1
3.0,0,32,50.35,35.45,-78.0,-16.0,851.0,75.0,0,14,0
3.0,0,32,-72.35,-81.35,-78.0,-16.0,851.0,75.0,0,14,1
3.0,0,32,51.65,-54.85,-78.0,-16.0,851.0,75.0,0,14,1
3.0,0,32,-72.65,-83.45,-78.0,-16.0,851.0,50.0,1,14,1
3.0,0,32,-55.05,29.65,-78.0,-16.0,851.0,75.0,0,14,1
3.0,0,32,-61.35,11.15,-78.0,-16.0,851.0,100.0,0,14,0
4.0,0,32,37.65,174.65,-75.0,-15.0,853.0,100.0,0,14,1
4.0,0,32,50.35,-25.85,-75.0,-15.0,853.0,50.0,1,14,1
4.0,0,32,56.65,9.15001,-75.0,-15.0,853.0,75.0,0,14,1
4.0,0,32,-72.45,-68.35,-75.0,-15.0,853.0,50.0,0,14,0
4.0,0,32,-69.55,-39.25,-75.0,-15.0,853.0,100.0,0,14,0
4.0,0,32,54.65,20.45,-75.0,-15.0,853.0,75.0,0,14,1
4.0,0,32,56.15,110.35,-75.0,-15.0,853.0,75.0,0,14,1
4.0,0,32,-72.75,-63.95,-75.0,-15.0,853.0,50.0,0,14,1
5.0,0,32,54.35,122.95,-77.0,-15.0,855.0,50.0,0,14,1
5.0,0,32,49.35,40.45,-77.0,-15.0,855.0,50.0,1,14,1
5.0,0,32,-68.25,-44.25,-77.0,-15.0,855.0,50.0,0,14,0
5.0,0,32,-40.05,-91.25,-77.0,-15.0,855.0,50.0,0,14,0
5.0,0,32,-64.65,-80.05,-77.0,-15.0,855.0,50.0,0,14,0
5.0,0,32,-65.15,-35.45,-77.0,-15.0,855.0,75.0,0,14,0
5.0,0,32,-39.85,-90.15,-77.0,-15.0,855.0,50.0,0,14,0
5.0,0,32,-71.85,93.65,-77.0,-15.0,855.0,75.0,0,14,0
6.0,0,32,-67.55,-47.35,-74.0,-16.0,854.0,50.0,1,14,0
6.0,0,32,47.55,-29.35,-74.0,-16.0,854.0,50.0,1,14,1
6.0,0,32,57.95,67.05,-74.0,-16.0,854.0,50.0,0,14,1
6.0,0,32,-75.45,-71.35,-74.0,-16.0,854.0,50.0,1,14,0
6.0,0,32,-65.75,109.95,-74.0,-16.0,854.0,75.0,0,14,1
6.0,0,32,-66.45,-22.65,-74.0,-16.0,854.0,50.0,1,14,1
7.0,0,32,57.05,102.35,-76.0,-14.0,859.0,50.0,0,14,1
7.0,0,32,-71.45,-55.05,-76.0,-14.0,859.0,50.0,1,14,1
7.0,0,32,-57.75,-2.75,-76.0,-14.0,859.0,100.0,0,14,0
7.0,0,32,-64.55,2.65001,-76.0,-14.0,859.0,75.0,0,14,0
7.0,0,32,-62.05,115.45,-76.0,-14.0,859.0,75.0,0,14,0
7.0,0,32,-61.45,167.85,-76.0,-14.0,859.0,75.0,0,14,0
7.0,0,32,-71.35,-149.75,-76.0,-14.0,859.0,75.0,0,14,1
7.0,0,32,58.05,123.95,-76.0,-14.0,859.0,50.0,0,14,1
7.0,0,32,37.05,-14.95,-76.0,-14.0,859.0,75.0,0,14,1
7.0,0,32,-58.55,22.25,-76.0,-14.0,859.0,50.0,0,14,0
7.0,0,32,-61.75,124.35,-76.0,-14.0,859.0,50.0,0,14,0
7.0,0,32,-58.25,141.05,-76.0,-14.0,859.0,75.0,0,14,0
7.0,0,32,-69.25,-110.95,-76.0,-14.0,859.0,75.0,0,14,1
7.0,0,32,-71.85,-30.15,-76.0,-14.0,859.0,75.0,0,14,0
8.0,0,32,53.55,50.65,-76.0,-17.0,856.0,75.0,0,14,1
8.0,0,32,45.05,-18.25,-76.0,-17.0,856.0,75.0,0,14,1
8.0,0,32,-64.45,-68.25,-76.0,-17.0,856.0,75.0,0,14,0
8.0,0,32,-63.65,-78.75,-76.0,-17.0,856.0,100.0,0,14,0
8.0,0,32,-57.95,-134.65,-76.0,-17.0,856.0,75.0,0,14,0
8.0,0,32,-72.35,-32.55,-76.0,-17.0,856.0,75.0,0,14,1
8.0,0,32,-69.55,-0.25,-76.0,-17.0,856.0,75.0,0,14,0
8.0,0,32,43.75,69.75,-76.0,-17.0,856.0,50.0,0,14,1
8.0,0,32,48.55,-10.65,-76.0,-17.0,856.0,50.0,0,14,1
8.0,0,32,61.55,140.25,-76.0,-17.0,856.0,75.0,0,14,1
8.0,0,32,-54.05,-128.95,-76.0,-17.0,856.0,50.0,0,14,0
8.0,0,32,-69.95,-7.75,-76.0,-17.0,856.0,75.0,0,14,1
8.0,0,32,-69.75,64.75,-76.0,-17.0,856.0,100.0,0,14,0
8.0,0,32,-66.75,101.85,-76.0,-17.0,856.0,75.0,0,14,1
8.0,0,32,-65.35,147.75,-76.0,-17.0,856.0,75.0,0,14,1
9.0,0,32,53.15,33.55,-76.0,-21.0,858.0,75.0,0,14,1
9.0,0,32,54.45,111.15,-76.0,-21.0,858.0,75.0,0,14,1
9.0,0,32,-68.55,37.55,-76.0,-21.0,858.0,75.0,1,14,1
9.0,0,32,-66.35,125.25,-76.0,-21.0,858.0,75.0,0,14,1
9.0,0,32,-63.75,179.75,-76.0,-21.0,858.0,75.0,0,14,1
9.0,0,32,-59.55,152.65,-76.0,-21.0,858.0,50.0,0,14,0
9.0,0,32,-66.45,-17.25,-76.0,-21.0,858.0,75.0,0,14,1
9.0,0,32,-55.55,-96.15,-76.0,-21.0,858.0,75.0,0,14,0
9.0,0,32,56.05,77.85,-76.0,-21.0,858.0,75.0,0,14,1
9.0,0,32,57.35,130.95,-76.0,-21.0,858.0,50.0,1,14,1
9.0,0,32,-69.35,52.85,-76.0,-21.0,858.0,50.0,1,14,1
9.0,0,32,-68.35,-174.15,-76.0,-21.0,858.0,75.0,0,14,1
9.0,0,32,-62.45,159.15,-76.0,-21.0,858.0,75.0,0,14,0
9.0,0,32,-67.75,-132.25,-76.0,-21.0,858.0,75.0,0,14,1
9.0,0,32,-71.35,-66.15,-76.0,-21.0,858.0,75.0,1,14,1
9.0,0,32,-60.45,35.15,-76.0,-21.0,858.0,75.0,0,14,0
9.0,0,32,-65.85,102.75,-76.0,-21.0,858.0,50.0,0,14,0
10.0,0,32,-70.85,97.05,-77.0,-21.0,858.0,50.0,1,14,1
10.0,0,32,-63.45,-168.55,-77.0,-21.0,858.0,75.0,0,14,1
10.0,0,32,-66.25,-94.75,-77.0,-21.0,858.0,75.0,0,14,1
10.0,0,32,-39.85,-90.45,-77.0,-21.0,858.0,50.0,0,14,0
10.0,0,32,-65.25,-40.45,-77.0,-21.0,858.0,75.0,1,14,1
10.0,0,32,-63.95,-128.65,-77.0,-21.0,858.0,75.0,0,14,1
10.0,0,32,-45.25,-87.65,-77.0,-21.0,858.0,50.0,0,14,1
10.0,0,32,-69.75,-19.85,-77.0,-21.0,858.0,75.0,0,14,1
10.0,0,32,-60.25,-90.15,-77.0,-21.0,858.0,50.0,0,14,1
10.0,0,32,-71.75,-93.95,-77.0,-21.0,858.0,75.0,0,14,0
10.0,0,32,-58.75,4.65001,-77.0,-21.0,858.0,75.0,0,14,1
10.0,0,32,-61.25,111.75,-77.0,-21.0,858.0,75.0,0,14,1
10.0,0,32,-65.75,152.85,-77.0,-21.0,858.0,50.0,0,14,0
10.0,0,32,-60.45,145.35,-77.0,-21.0,858.0,75.0,0,14,0
10.0,0,32,-55.05,143.75,-77.0,-21.0,858.0,75.0,0,14,0
11.0,0,32,60.95,-134.05,-76.0,-20.0,859.0,50.0,0,14,0
11.0,0,32,54.55,104.95,-76.0,-20.0,859.0,75.0,0,14,1
11.0,0,32,56.95,-60.75,-76.0,-20.0,859.0,50.0,0,14,1
11.0,0,32,26.25,-39.75,-76.0,-20.0,859.0,75.0,0,14,1
11.0,0,32,23.95,-59.85,-76.0,-20.0,859.0,75.0,0,14,0
11.0,0,32,-64.95,-175.85,-76.0,-20.0,859.0,75.0,0,14,1
11.0,0,32,-66.65,22.75,-76.0,-20.0,859.0,75.0,0,14,1
11.0,0,32,-66.35,-83.85,-76.0,-20.0,859.0,75.0,0,14,1
11.0,0,32,-55.95,150.85,-76.0,-20.0,859.0,50.0,0,14,0
11.0,0,32,-60.95,145.75,-76.0,-20.0,859.0,50.0,0,14,1
11.0,0,32,-61.75,-13.25,-76.0,-20.0,859.0,75.0,0,14,0
11.0,0,32,-60.05,-22.35,-76.0,-20.0,859.0,75.0,0,14,0
11.0,0,32,62.75,-118.95,-76.0,-20.0,859.0,50.0,0,14,1
11.0,0,32,35.35,-61.15,-76.0,-20.0,859.0,100.0,0,14,1
11.0,0,32,-67.35,33.65,-76.0,-20.0,859.0,75.0,0,14,1
11.0,0,32,-59.75,18.35,-76.0,-20.0,859.0,100.0,0,14,1
11.0,0,32,-59.35,150.85,-76.0,-20.0,859.0,75.0,0,14,1
11.0,0,32,-67.65,-75.75,-76.0,-20.0,859.0,50.0,0,14,1
11.0,0,32,-60.25,103.45,-76.0,-20.0,859.0,50.0,0,14,0
11.0,0,32,-59.15,-154.25,-76.0,-20.0,859.0,75.0,0,14,0
11.0,0,32,-66.75,-36.25,-76.0,-20.0,859.0,75.0,0,14,0
11.0,0,32,29.45,-54.55,-76.0,-20.0,859.0,75.0,0,14,1
11.0,0,32,57.75,-57.45,-76.0,-20.0,859.0,75.0,0,14,1
11.0,0,32,-63.55,41.55,-76.0,-20.0,859.0,50.0,0,14,1
11.0,0,32,-64.25,135.05,-76.0,-20.0,859.0,75.0,0,14,1
11.0,0,32,-68.65,-37.35,-76.0,-20.0,859.0,75.0,0,14,1
11.0,0,32,-54.75,-113.15,-76.0,-20.0,859.0,75.0,0,14,1
11.0,0,32,-66.75,-85.15,-76.0,-20.0,859.0,75.0,0,14,1
11.0,0,32,-62.45,-12.05,-76.0,-20.0,859.0,75.0,0,14,0
11.0,0,32,-66.45,-172.15,-76.0,-20.0,859.0,50.0,1,14,1
12.0,0,32,24.65,-42.95,-79.0,-20.0,860.0,50.0,0,14,1
12.0,0,32,56.15,-16.35,-79.0,-20.0,860.0,50.0,0,14,1
12.0,0,32,47.35,-53.55,-79.0,-20.0,860.0,75.0,0,14,1
12.0,0,32,62.15,70.65,-79.0,-20.0,860.0,50.0,0,14,1
12.0,0,32,-62.15,58.15,-79.0,-20.0,860.0,50.0,0,14,1
12.0,0,32,-68.35,-35.15,-79.0,-20.0,860.0,75.0,0,14,1
12.0,0,32,-64.85,-68.25,-79.0,-20.0,860.0,50.0,0,14,1
12.0,0,32,-66.85,9.55,-79.0,-20.0,860.0,75.0,0,14,1
12.0,0,32,-57.65,-58.85,-79.0,-20.0,860.0,75.0,0,14,0
12.0,0,32,-64.75,-118.25,-79.0,-20.0,860.0,100.0,0,14,0
12.0,0,32,-49.95,-72.05,-79.0,-20.0,860.0,75.0,0,14,1
12.0,0,32,58.15,23.55,-79.0,-20.0,860.0,75.0,0,14,1
12.0,0,32,54.75,99.65,-79.0,-20.0,860.0,50.0,0,14,1
12.0,0,32,-70.15,26.35,-79.0,-20.0,860.0,75.0,1,14,1
12.0,0,32,-68.25,-28.55,-79.0,-20.0,860.0,50.0,0,14,0
12.0,0,32,-64.55,-116.85,-79.0,-20.0,860.0,75.0,0,14,0
12.0,0,32,-57.25,132.75,-79.0,-20.0,860.0,50.0,0,14,1
13.0,0,32,57.55,40.55,-77.0,-12.0,862.0,75.0,0,14,1
13.0,0,32,-60.75,-133.85,-77.0,-12.0,862.0,75.0,0,14,1
13.0,0,32,-66.15,58.25,-77.0,-12.0,862.0,75.0,0,14,1
13.0,0,32,-61.95,34.35,-77.0,-12.0,862.0,75.0,0,14,0
13.0,0,32,-70.15,-37.85,-77.0,-12.0,862.0,50.0,1,14,0
13.0,0,32,-69.95,108.35,-77.0,-12.0,862.0,50.0,1,14,0
13.0,0,32,-69.95,160.25,-77.0,-12.0,862.0,50.0,1,14,1
13.0,0,32,-70.05,16.35,-77.0,-12.0,862.0,50.0,1,14,1
13.0,0,32,-65.85,-116.35,-77.0,-12.0,862.0,75.0,0,14,0
13.0,0,32,54.75,63.75,-77.0,-12.0,862.0,75.0,0,14,1
13.0,0,32,54.75,118.15,-77.0,-12.0,862.0,50.0,0,14,1
13.0,0,32,-60.65,-94.45,-77.0,-12.0,862.0,75.0,0,14,1
13.0,0,32,-44.65,27.55,-77.0,-12.0,862.0,100.0,0,14,0
13.0,0,32,-63.55,-162.05,-77.0,-12.0,862.0,75.0,0,14,0
14.0,0,32,57.65,28.95,-78.0,-15.0,864.0,75.0,0,14,1
14.0,0,32,51.55,128.65,-78.0,-15.0,864.0,50.0,0,14,1
14.0,0,32,-57.45,-42.05,-78.0,-15.0,864.0,75.0,0,14,1
14.0,0,32,-65.75,-171.85,-78.0,-15.0,864.0,75.0,0,14,0
14.0,0,32,60.95,-48.25,-78.0,-15.0,864.0,75.0,0,14,1
14.0,0,32,64.35,87.65,-78.0,-15.0,864.0,75.0,0,14,1
14.0,0,32,60.15,-165.45,-78.0,-15.0,864.0,75.0,0,14,0
14.0,0,32,-62.75,-10.45,-78.0,-15.0,864.0,75.0,0,14,1
14.0,0,32,-63.35,-37.75,-78.0,-15.0,864.0,75.0,0,14,0
14.0,0,32,-65.95,-72.65,-78.0,-15.0,864.0,75.0,0,14,0
14.0,0,32,-43.85,-75.05,-78.0,-15.0,864.0,75.0,0,14,0
14.0,0,32,-65.95,-128.55,-78.0,-15.0,864.0,75.0,0,14,0
14.0,0,32,-59.85,18.05,-78.0,-15.0,864.0,50.0,0,14,1
15.0,0,32,59.35,109.55,-76.0,-22.0,863.0,50.0,0,14,1
15.0,0,32,57.45,-9.45,-76.0,-22.0,863.0,50.0,0,14,1
15.0,0,32,56.85,174.95,-76.0,-22.0,863.0,75.0,0,14,1
15.0,0,32,-59.25,13.15,-76.0,-22.0,863.0,50.0,0,14,1
15.0,0,32,-63.55,-67.75,-76.0,-22.0,863.0,100.0,0,14,1
15.0,0,32,-63.15,-94.75,-76.0,-22.0,863.0,100.0,0,14,0
15.0,0,32,-49.85,42.65,-76.0,-22.0,863.0,50.0,0,14,0
15.0,0,32,-60.55,172.85,-76.0,-22.0,863.0,75.0,0,14,0
15.0,0,32,56.35,109.55,-76.0,-22.0,863.0,75.0,0,15,1
16.0,0,32,44.25,114.35,-78.0,-12.0,865.0,75.0,0,15,1
16.0,0,32,64.65,63.25,-78.0,-12.0,865.0,75.0,0,15,1
16.0,0,32,55.45,-25.35,-78.0,-12.0,865.0,50.0,0,15,1
16.0,0,32,-64.05,-18.55,-78.0,-12.0,865.0,100.0,0,15,0
16.0,0,32,-67.15,-41.25,-78.0,-12.0,865.0,75.0,0,15,0
16.0,0,32,-60.25,-29.05,-78.0,-12.0,865.0,75.0,0,15,0
16.0,0,32,-69.05,164.25,-78.0,-12.0,865.0,50.0,0,15,0
16.0,0,32,41.75,132.35,-78.0,-12.0,865.0,75.0,0,15,1
16.0,0,32,64.85,107.85,-78.0,-12.0,865.0,75.0,0,15,1
16.0,0,32,57.25,19.85,-78.0,-12.0,865.0,75.0,0,15,1
16.0,0,32,51.05,-44.55,-78.0,-12.0,865.0,50.0,0,15,1
16.0,0,32,-62.45,-19.35,-78.0,-12.0,865.0,50.0,0,15,1
16.0,0,32,-61.25,12.65,-78.0,-12.0,865.0,50.0,0,15,0
16.0,0,32,-46.05,167.75,-78.0,-12.0,865.0,75.0,0,15,0
16.0,0,32,-62.65,-166.65,-78.0,-12.0,865.0,75.0,0,15,1
16.0,0,32,-61.95,-76.45,-78.0,-12.0,865.0,50.0,0,15,0
16.0,0,32,50.45,163.35,-78.0,-12.0,865.0,50.0,0,15,1
16.0,0,32,54.25,111.65,-78.0,-12.0,865.0,50.0,0,15,1
16.0,0,32,57.85,64.55,-78.0,-12.0,865.0,75.0,0,15,1
